id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,num_identification_agreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
45982885,2020/05/15 10:06 AM EDT,2020-05-15,2020-05-15 14:06:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Sand Hill Rd, Kingston, ON, Canada",44.3835931057,-76.2986846866,50,,,,50,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
45987106,Fri Apr 10 2020 13:29:39 GMT-0700 (PDT),2020-04-10,2020-04-10 20:29:39 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Hoefer Dr NE, Albany, OR, US",44.7309478861,-123.0547734635,148,,,,148,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
45989833,2015/04/29 1:40 PM EDT,2015-04-29,2015-04-29 17:40:00 UTC,America/New_York,research,CC-BY,1,false,"23701 Frederick Rd, Clarksburg, MD 20871, USA",39.2461412,-77.2877447,179,,,,179,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
45990260,Fri May 15 2020 10:33:37 GMT-0700 (PDT),2020-05-15,2020-05-15 17:33:37 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Okanogan, WA, US",48.4018797242,-119.7412133218,5,,,,5,,,false,,,true morels,Morchella,true morels,Fungi,56830
45994295,Fri May 15 2020 13:22:20 GMT-0400 (EDT),2020-05-15,2020-05-15 17:22:20 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Inwood Hill Park, New York, NY, US",40.8690210052,-73.9286898067,395,,,,395,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
45996158,2015/05/10 5:44 PM EDT,2015-05-10,2015-05-11 01:44:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY,1,false,"22201 Zion Rd, Brookeville, MD 20833, USA",39.220022,-77.085897,189,,,,189,,,false,,,true morels,Morchella,true morels,Fungi,56830
45998002,Fri May 15 2020 13:46:58 GMT-0500 (CDT),2020-05-15,2020-05-15 13:46:58 UTC,UTC,needs_id,CC-BY-NC,0,false,"Linden Ave N, Lake Elmo, MN, US",45.0317695,-92.86519667,9,,,,9,,,false,,,Elata Clade,Morchella angusticeps,black morel,Fungi,133686
46005393,Fri May 15 2020 15:53:07 GMT-0400 (EDT),2020-05-15,2020-05-15 19:53:07 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Eastgate Dr, Saugeen Shores, ON, CA",44.4786764263,-81.3741501701,5,,,,5,,,false,,,,Morchella,true morels,Fungi,56830
46005470,Fri May 15 2020 15:55:08 GMT-0400 (EDT),2020-05-15,2020-05-15 19:55:08 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Eastgate Dr, Saugeen Shores, ON, CA",44.4788345928,-81.3740401157,5,,,,5,,,false,,,,Morchella importuna,Landscaping Black Morel,Fungi,487375
46016101,Fri May 15 2020 17:38:58 GMT-0400 (EDT),2020-05-15,2020-05-15 21:38:58 UTC,Eastern Time (US & Canada),research,,2,false,"Lake Huron, ON, CA",44.4964074276,-81.6067135033,113664,,,,113664,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46022803,Wed Apr 29 2020 12:26:40 GMT-0400 (EDT),2020-04-29,2020-04-29 16:26:40 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"Clarence Schock Memorial Park, Manheim, PA, US",40.2381798299,-76.4550387674,5,,,,5,,,false,,,true morels,Morchella,true morels,Fungi,56830
46024242,Fri May 15 2020 19:02:21 GMT-0400 (EDT),2020-05-15,2020-05-15 23:02:21 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"County Road 1, Wakarusa, IN, US",41.5273657814,-86.0407118128,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46025213,Sat May 02 2020 11:38:25 GMT-0400 (EDT),2020-05-02,2020-05-02 21:38:25 UTC,Hawaii,research,CC-BY-NC,2,false,"Cuyahoga Valley National Park, Cuyahoga Falls, OH, US",41.2009142664,-81.5728716576,15,,,,15,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46029189,2020-05-15T19:56:12-04:00,2020-05-15,2020-05-15 23:56:12 UTC,UTC,research,,2,false,Pawling,41.5299690508,-73.6230059154,3771,,,,3771,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46032101,2020/05/11 6:54 PM EDT,2020-05-11,2020-05-11 22:54:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,"Renfrew County, ON, Canada",45.4170314769,-77.6139599928,244,,,,244,,,false,,,true morels,Morchella,true morels,Fungi,56830
46033214,Fri May 15 2020 17:28:53 GMT-0400 (EDT),2020-05-15,2020-05-15 21:28:53 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Columbiana, OH, US",40.81333,-80.656175,10,,,,10,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46037786,Fri May 15 2020 20:32:08 GMT-0500 (CDT),2020-05-15,2020-05-15 20:32:08 UTC,UTC,research,,1,false,"Wisconsin, US",43.5955831942,-88.6005594186,219,,,,27474,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
46038064,2020/05/15 10:01 AM EDT,2020-05-15,2020-05-15 14:01:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Livingston County, MI, USA",42.4799476055,-83.9985629684,310,,,,310,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46042070,2020-05-15 12:41:47 PM EDT,2020-05-15,2020-05-15 16:41:47 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Benzie County, US-MI, US",44.6701061647,-85.9974833205,293,,,,293,,,false,gps,gps,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46046039,Fri May 15 2020 20:27:31 GMT-0700 (PDT),2020-05-15,2020-05-16 03:27:31 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Priest Point Park, Olympia, WA, US",47.072476,-122.899511,361,,,,361,,,false,,,True Morels,Morchella,true morels,Fungi,56830
46066945,Mon Apr 27 2020 19:14:56 GMT-0400 (EDT),2020-04-27,2020-04-27 23:14:56 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Mingo Creek County Park, Finleyville, PA, US",40.200178138,-80.0322935134,1760,,,,1760,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46083246,Sat May 16 2020 10:09:40 GMT-0400 (EDT),2020-05-16,2020-05-16 14:09:40 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,"Irondequoit Bay Park West, Rochester, NY, US",43.1889707996,-77.5321462412,7,,,,7,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
46087650,2020-05-16 10:49:46 AM EDT,2020-05-16,2020-05-16 14:49:46 UTC,Eastern Time (US & Canada),research,,1,false,"Independence Charter Township, MI 48348, USA",42.75693861,-83.36108224,8,,,,8,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46088301,2020/05/07 3:42 PM EDT,2020-05-07,2020-05-07 19:42:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Michigan, US",42.3693856702,-84.0563280993,,,,,27661,obscured,,true,,,Morchella,Morchella,true morels,Fungi,56830
46090691,Sat May 16 2020 11:10:59 GMT-0400 (EDT),2020-05-16,2020-05-16 15:10:59 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Michigan, US",42.2424940103,-84.1126430564,5,,,,27661,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46092514,Wed May 06 2020 18:17:48 GMT-0400 (EDT),2020-05-06,2020-05-06 22:17:48 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Hopewell, Hopewell, OH, US",39.9627159841,-82.1602828729,35,,,,35,,,false,,,,Morchella esculenta,Yellow Morel,Fungi,58682
46093035,2020/05/16 10:03 AM EDT,2020-05-16,2020-05-16 14:03:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Washington County, VT, USA",44.3639861111,-72.7467805556,5,,,,5,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46093037,2020/05/16 10:04 AM EDT,2020-05-16,2020-05-16 14:04:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Washington County, VT, USA",44.363925,-72.7467583333,5,,,,5,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46093038,2020/05/16 10:03 AM EDT,2020-05-16,2020-05-16 14:03:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Washington County, VT, USA",44.3639444444,-72.7468111111,5,,,,5,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46093046,2020/05/16 10:03 AM EDT,2020-05-16,2020-05-16 14:03:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Washington County, VT, USA",44.3639611111,-72.7468027778,5,,,,5,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46093051,2020/05/16 10:05 AM EDT,2020-05-16,2020-05-16 14:05:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Washington County, VT, USA",44.3639527778,-72.7469166667,10,,,,10,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46099026,Sat May 16 2020 11:29:52 GMT-0400 (EDT),2020-05-16,2020-05-16 15:29:52 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Cuttalossa Rd, New Hope, PA, US",40.39335,-75.02561117,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46101188,2020-04-08 7:11:17 PM EDT,2020-04-08,2020-04-08 23:11:17 UTC,Eastern Time (US & Canada),research,,2,false,"Newberne, WV 26362, USA",39.0745472222,-81.0935944722,,,,,,,,false,gps,gps,black morel,Morchella angusticeps,black morel,Fungi,133686
46101413,2020/05/16 9:49 AM MDT,2020-05-16,2020-05-16 15:49:00 UTC,Mountain Time (US & Canada),needs_id,CC-BY-NC,1,false,"Whatcom County, WA, USA",48.8757325946,-122.4965450823,2274,,,,2274,,,false,,,true morels,Morchella,true morels,Fungi,56830
46103966,Sat May 16 2020 12:45:08 GMT-0400 (EDT),2020-05-16,2020-05-16 16:45:08 UTC,Eastern Time (US & Canada),needs_id,,1,false,"Centerport Rd, Weedsport, NY, US",43.03938333,-76.59201167,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46103971,Sat May 16 2020 10:14:52 GMT-0400 (EDT),2020-05-16,2020-05-16 14:14:52 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Pinery Provincial Park, Lambton Shores, ON, CA",43.2486228581,-81.8484563156,1414,,,,1414,,,false,,,,Morchella americana,white morel,Fungi,462132
46108950,2020-05-16 10:08:27 AM PDT,2020-05-16,2020-05-16 17:08:27 UTC,Pacific Time (US & Canada),research,CC-BY-NC,1,false,"Santa Rosa, CA 95401, USA",38.439925,-122.7302027778,,,,,,,,false,gps,gps,Woodchip Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
46109286,2020-05-16 10:12:03 AM PDT,2020-05-16,2020-05-16 17:12:03 UTC,Pacific Time (US & Canada),research,CC-BY-NC,1,false,"Santa Rosa, CA 95401, USA",38.4399861111,-122.73025,,,,,,,,false,gps,gps,Woodchip Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
46109353,2020-05-16 1:21:01 PM EDT,2020-05-16,2020-05-16 17:21:01 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"St. Joseph County, US-MI, US",41.8518563209,-85.3830146495,6,,,,6,,,false,,,,Morchella,true morels,Fungi,56830
46110847,2020-05-16 1:29:51 PM EDT,2020-05-16,2020-05-16 17:29:51 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"St. Joseph County, US-MI, US",41.8518332378,-85.3831004253,4,,,,4,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46112184,2020-05-16 1:38:43 PM EDT,2020-05-16,2020-05-16 17:38:43 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Mahwah, NJ 07430, USA",41.07994941,-74.17446726,8,,,,8,,,false,,,true morels,Morchella,true morels,Fungi,56830
46114656,2020-05-16 1:38:21 PM EDT,2020-05-16,2020-05-16 17:38:21 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Sherman Township, MI, USA",41.8507404,-85.4125671,3299,,,,3299,,,false,,,,Morchella punctipes,Half-free Morel,Fungi,133684
46114927,2020-05-16 1:56:36 PM EDT,2020-05-16,2020-05-16 17:56:36 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Burr Oak Township, MI, USA",41.8520031756,-85.3842529484,8,,,,8,,,false,,,,Morchella,true morels,Fungi,56830
46115455,2020-05-16 1:58:07 PM EDT,2020-05-16,2020-05-16 17:58:07 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"St. Joseph County, US-MI, US",41.8519969267,-85.3842509261,8,,,,8,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46116932,2020-05-16 2:08:20 PM EDT,2020-05-16,2020-05-16 18:08:20 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Ohio, US",41.338020196,-81.5515352418,8,,,,27816,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
46117643,2020-05-16 2:13:25 PM EDT,2020-05-16,2020-05-16 18:13:25 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Ohio, US",41.2390713913,-81.4606130826,7,,,,27816,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
46121140,2020-05-16 11:57:16 AM EDT,2020-05-16,2020-05-16 15:57:16 UTC,America/New_York,needs_id,CC-BY-NC,2,false,"Thamesford, ON N0M, Canada",43.0534214116,-81.0004980862,8,,,,8,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
46121251,Sat May 16 2020 14:39:17 GMT-0400 (EDT),2020-05-16,2020-05-16 18:39:17 UTC,Eastern Time (US & Canada),needs_id,,2,false,"Cold Spring Rd, Westford, MA, US",42.5834426048,-71.4644051546,16,,,,16,,,false,,,true morels,Morchella,true morels,Fungi,56830
46124984,Sat May 16 2020 14:55:47 GMT-0400 (EDT),2020-05-16,2020-05-16 18:55:47 UTC,Eastern Time (US & Canada),research,,2,false,"Huron River, Brighton, MI, US",42.4776806654,-83.7448551608,1522,,,,1522,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46129997,2020-05-16 11:32:32 AM AKDT,2020-05-16,2020-05-16 19:32:32 UTC,Alaska,research,CC-BY,2,false,"Kalifornsky, AK, USA",60.3637540556,-151.2697553889,,,,,,,,false,gps,gps,Mel-31,Morchella pulchella,Mel-31,Fungi,1062960
46130507,2020-05-16 3:39:42 PM EDT,2020-05-16,2020-05-16 19:39:42 UTC,Eastern Time (US & Canada),research,,1,false,"Cobden, ON K0J 1H0, Canada",45.2622171,-76.81695719,8,,,,8,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46131476,2020-05-16 3:45:54 PM EDT,2020-05-16,2020-05-16 19:45:54 UTC,Eastern Time (US & Canada),needs_id,,1,false,"Cobden, ON K0J 1H0, Canada",45.26152477,-76.81603737,4,,,,4,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
46132276,2020-05-16 11:50:14 AM AKDT,2020-05-16,2020-05-16 19:50:14 UTC,Alaska,research,CC-BY,1,false,"Kalifornsky, AK, USA",60.36399351,-151.26916317,6,,,,6,,,false,,,Mel-31,Morchella pulchella,Mel-31,Fungi,1062960
46133236,2020-05-16 3:58:29 PM EDT,2020-05-16,2020-05-16 19:58:29 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Ohio, US",41.2367564693,-81.5911279557,9,,,,27816,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46134299,2020-05-16 3:07:52 PM EDT,2020-05-16,2020-05-16 19:07:52 UTC,Eastern Time (US & Canada),needs_id,,2,false,"Richland Township, OH, USA",41.2716992106,-84.2728304677,10,,,,10,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
46134893,Sun Apr 21 2019 13:38:04 GMT-0400 (EDT),2019-04-21,2019-04-21 17:38:04 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Cornwall, PA, US",40.2909366667,-76.4083466667,,,,,,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46135903,Thu Apr 09 2020 11:13:26 GMT-0700 (PDT),2020-04-09,2020-04-09 18:13:26 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"236th St SW, Brier, WA, US",47.7843233943,-122.2670617049,50,,,,50,,,false,,,,Morchella,true morels,Fungi,56830
46138150,Sat May 16 2020 16:30:02 GMT-0400 (EDT),2020-05-16,2020-05-16 20:30:02 UTC,Eastern Time (US & Canada),research,,1,false,"Weatogue Rd, Salisbury, CT, US",42.0467320132,-73.3443656378,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46138985,2020/05/13 5:18 PM EDT,2020-05-13,2020-05-13 21:18:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Michigan, US",42.4791008697,-84.193745148,176,,,,27630,obscured,,true,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
46139395,Sat May 16 2020 16:42:09 GMT-0400 (EDT),2020-05-16,2020-05-16 20:42:09 UTC,Eastern Time (US & Canada),research,CC-BY-NC,3,false,"Mendon Ponds Park, Pittsford, NY, US",43.0207670682,-77.5613378534,9,,,,9,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46140471,2020-05-16 2:25:21 PM CDT,2020-05-16,2020-05-16 14:25:21 UTC,UTC,research,,1,false,"Quincy, WI, USA",43.8928946066,-89.9030689895,643,,,,643,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
46144693,2020-05-16 5:17:05 PM EDT,2020-05-16,2020-05-16 21:17:05 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Ohio, US",41.3843210755,-81.4876238538,9,,,,27816,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
46145624,Sat May 16 2020 16:12:56 GMT-0500 (CDT),2020-05-16,2020-05-16 16:12:56 UTC,UTC,needs_id,CC-BY-NC,2,false,"83rd Ave, Milan, IL, US",41.437103546,-90.5522706388,165,,,,165,,,false,,,true morels,Morchella,true morels,Fungi,56830
46146229,Sat May 16 2020 17:23:24 GMT-0400 (EDT),2020-05-16,2020-05-16 21:23:24 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Cornell Rd, Concord, MI, US",42.1893832751,-84.6641014067,298,,,,298,,,false,,,,Morchella punctipes,Half-free Morel,Fungi,133684
46146536,Sat May 16 2020 17:28:53 GMT-0400 (EDT),2020-05-16,2020-05-16 21:28:53 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Northwood Dr, Lebanon, PA, US",40.2619176165,-76.4556049182,17,,,,17,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46147076,Sat May 16 2020 16:35:04 GMT-0500 (CDT),2020-05-16,2020-05-16 16:35:04 UTC,UTC,research,CC-BY-NC,1,false,"Gordon Ave, Saint Paul, MN, US",44.9778572684,-93.1986709374,65,,,,65,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46147427,Sat May 16 2020 16:37:54 GMT-0500 (CDT),2020-05-16,2020-05-16 16:37:54 UTC,UTC,research,CC-BY-NC,2,false,"Maple Terr, Wauwatosa, WI, US",43.0411598739,-87.9956302141,10,,,,10,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
46147499,2020-05-16T15:38:08-06:00,2020-05-16,2020-05-16 21:38:08 UTC,Mountain Time (US & Canada),needs_id,,3,false,Wheat Ridge,39.7729619682,-105.1307381379,19,,,,19,,,false,,,true morels,Morchella,true morels,Fungi,56830
46148263,Sat May 16 2020 15:39:54 GMT-0400 (EDT),2020-05-16,2020-05-16 19:39:54 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Presqu'ile Provincial Park, Brighton, ON, CA",43.9990567383,-77.6885159862,103,,,,103,,,false,,,,Morchella,true morels,Fungi,56830
46148742,2020-05-16 11:29:42 AM PDT,2020-05-16,2020-05-16 18:29:42 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Kittitas County, US-WA, US",47.19673438,-120.59882185,7,,,,7,,,false,,,true morels,Morchella,true morels,Fungi,56830
46148836,2020-05-16 2:49:48 PM PDT,2020-05-16,2020-05-16 21:49:48 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Spokane, WA 99223, USA",47.5736361111,-117.3102305556,,,,,,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
46149199,2020-05-16 12:30:25 PM EDT,2020-05-16,2020-05-16 16:30:25 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Ford River Township, MI, USA",45.705064084,-87.1633175388,17,,,,17,,,false,gps,gps,black morel,Morchella angusticeps,black morel,Fungi,133686
46150387,Sat May 16 2020 14:34:12 GMT-0600 (MDT),2020-05-16,2020-05-16 20:34:12 UTC,Mountain Time (US & Canada),needs_id,CC-BY-NC,1,false,"Payette National Forest, Indian Valley, ID, US",44.62883,-116.28964167,34,,,,34,,,false,,,true morels,Morchella,true morels,Fungi,56830
46150632,Sat May 16 2020 14:56:31 GMT-0400 (EDT),2020-05-16,2020-05-16 18:56:31 UTC,Eastern Time (US & Canada),needs_id,,1,false,"Scugog, Scugog, ON, CA",44.1452727016,-78.9743077416,32,,,,32,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
46151239,Sat May 16 2020 17:07:43 GMT-0500 (CDT),2020-05-16,2020-05-16 17:07:43 UTC,UTC,research,CC-BY-NC,1,false,"Myre-Big Island State Park, Albert Lea, MN, US",43.6259858357,-93.30580174,10,,,,10,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46152611,Fri May 15 2020 13:31:49 GMT-0400 (EDT),2020-05-15,2020-05-15 17:31:49 UTC,Eastern Time (US & Canada),needs_id,,0,false,"3 Mile Rd N, Traverse City, MI, US",44.74446333,-85.56085833,75,,,,75,,,false,,,,Morchella,true morels,Fungi,56830
46154473,2020-05-16 6:35:23 PM EDT,2020-05-16,2020-05-16 22:35:23 UTC,Eastern Time (US & Canada),research,,2,false,"Saunderstown, RI 02874, USA",41.53609442,-71.48741429,8,,,,8,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46155669,2020-05-16 2:49:46 PM PDT,2020-05-16,2020-05-16 21:49:46 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,2,false,"Spokane, WA 99223, USA",47.57346325,-117.31065599,3,,,,3,,,false,,,Yellow Morel,Morchella,true morels,Fungi,56830
46156119,Sat May 16 2020 13:12:16 GMT-0400 (EDT),2020-05-16,2020-05-16 17:12:16 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Vermont, US",44.4648942879,-72.8497412849,10,,,,27317,obscured,,true,,,,Morchella,true morels,Fungi,56830
46156401,Sat May 16 2020 16:51:59 GMT-0600 (MDT),2020-05-16,2020-05-16 22:51:59 UTC,Mountain Time (US & Canada),needs_id,CC-BY-NC,3,false,"Snake River, Jackson, WY, US",43.4714059832,-110.854531632,4,,,,4,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
46156992,2020/05/16 11:30 AM EDT,2020-05-16,2020-05-16 15:30:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Huron County, ON, Canada",43.7244983333,-81.64541,,,,,,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46157948,Tue May 12 2020 16:56:56 GMT-0500 (CDT),2020-05-12,2020-05-12 16:56:56 UTC,UTC,needs_id,,3,false,"Churchill Ln, Glen Ellyn, IL, US",41.8397375466,-88.0532063763,2000,,,,2000,,,false,,,true morels,Morchella,true morels,Fungi,56830
46157989,Sat May 16 2020 14:37:27 GMT-0500 (CDT),2020-05-16,2020-05-16 14:37:27 UTC,UTC,needs_id,,2,false,"McDowell Grove County Forest Preserve, Naperville, IL, US",41.7844346994,-88.1762450724,37,,,,37,,,false,,,true morels,Morchella,true morels,Fungi,56830
46158929,Sat May 16 2020 19:10:06 GMT-0400 (EDT),2020-05-16,2020-05-16 23:10:06 UTC,Eastern Time (US & Canada),research,,2,false,"Upper Delaware, Barryville, NY, US",41.4868801246,-74.9656848891,16,,,,16,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46159337,Sat May 16 2020 13:12:45 GMT-0400 (EDT),2020-05-16,2020-05-16 17:12:45 UTC,Eastern Time (US & Canada),research,,2,false,"Fox Island County Park, Fort Wayne, IN, US",41.01996117,-85.23854667,10,,,,10,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46160068,Sat May 16 2020 15:19:54 GMT-0400 (EDT),2020-05-16,2020-05-16 19:19:54 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"Wheatley Provincial Park, Chatham-Kent, ON, CA",42.08888883,-82.44251333,10,,,,10,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
46166088,2020/05/16 4:27 AM EDT,2020-05-16,2020-05-16 08:27:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Lake Erie, CA-ON, CA",42.7153714547,-80.895719337,186,,,,27599,obscured,,true,,,True Morels,Morchella,true morels,Fungi,56830
46166090,2020-05-16 4:40:49 PM CDT,2020-05-16,2020-05-16 21:40:49 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,"Genesee, WI, USA",42.9536072778,-88.3770971944,,,,,,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
46167558,Tue May 12 2020 18:53:10 GMT-0400 (EDT),2020-05-12,2020-05-12 22:53:10 UTC,Eastern Time (US & Canada),research,,1,false,"Vermont, US",44.3712888101,-72.5697686307,3991,,,,27348,obscured,,true,,,black morel,Morchella angusticeps,black morel,Fungi,133686
46169158,Sat May 16 2020 16:55:57 GMT-0400 (EDT),2020-05-16,2020-05-16 20:55:57 UTC,Eastern Time (US & Canada),research,,1,false,"Osbornedale State Park, Derby, CT, US",41.34515333,-73.10278333,10,,,,10,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
46172212,Sat May 16 2020 12:27:15 GMT-0700 (PDT),2020-05-16,2020-05-16 19:27:15 UTC,Pacific Time (US & Canada),needs_id,,1,false,"Deschutes National Forest, La Pine, OR, US",43.64595333,-121.78164667,13,,,,13,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
46173953,Sat May 16 2020 17:20:41 GMT-0400 (EDT),2020-05-16,2020-05-16 21:20:41 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Urban Reserve, Burlington, VT, US",44.48695833,-73.22853,7,,,,7,,,false,,,Mes-11,Morchella ulmaria,Mes-11,Fungi,1063056
46179210,Wed May 13 2020 10:51:15 GMT-0400 (EDT),2020-05-13,2020-05-13 14:51:15 UTC,Eastern Time (US & Canada),needs_id,CC0,0,false,"Tuscarawas Rd, Bethesda, MD, US",38.96143333,-77.127175,65,,,,65,,,false,,,,Morchella,true morels,Fungi,56830
