datetime,source_db,scientific_name,geometry,country,prov_state,level_01,level_02,eco_region,lulc
2017-05-14T08:12:11Z,tgm,NA,"c(6616192.90408795, 594922.884903465)",USA,Indiana,Porter,NA,Central Corn Belt Plains,17
2017-05-14T08:14:23Z,tgm,NA,"c(6734107.16221973, 774990.156753585)",USA,Michigan,Kent,NA,Southern Michigan/Northern Indiana Drift Plains,17
2017-05-14T08:16:29Z,tgm,NA,"c(7689361.15072526, 1167587.07789743)",USA,Vermont,Franklin,NA,Eastern Great Lakes Lowlands,5
2017-05-14T08:18:49Z,tgm,NA,"c(7508317.15465898, 1121637.76592478)",CAN,Ontario,Leeds and Grenville,Edwardsburgh/Cardinal,Eastern Great Lakes Lowlands,17
2017-05-15T08:02:55Z,tgm,NA,"c(6473085.72797988, 717864.7925449)",USA,Wisconsin,Walworth,NA,Southeastern Wisconsin Till Plains,17
2017-05-15T08:09:41Z,tgm,NA,"c(6373040.29576422, 1004066.72507598)",USA,Wisconsin,Lincoln,NA,North Central Hardwood Forests,17
2017-05-15T08:13:00Z,tgm,NA,"c(7450296.54690672, 783934.474673143)",USA,Pennsylvania,Tioga,NA,Northern Allegheny Plateau,15
2017-05-15T08:49:44Z,tgm,NA,"c(6578508.14250038, 1079029.33147886)",USA,Michigan,Delta,NA,Northern Lakes and Forests,17
2017-05-16T09:33:56Z,tgm,NA,"c(6507465.4615698, 925329.770942978)",USA,Wisconsin,Brown,NA,Southeastern Wisconsin Till Plains,17
2017-05-16T18:19:06Z,tgm,NA,"c(7509366.30926765, 1067961.2271619)",USA,New York,Jefferson,NA,Eastern Great Lakes Lowlands,17
2017-05-17T07:13:13Z,tgm,NA,"c(7443267.37230195, 1122564.88468799)",CAN,Ontario,Lanark,Perth,Algonquin/Southern Laurentians,17
2017-05-17T07:17:13Z,tgm,NA,"c(6313621.26207616, 1081132.32323301)",USA,Wisconsin,Price,NA,Northern Lakes and Forests,17
2017-05-17T07:19:13Z,tgm,NA,"c(5913331.580819, 1169080.30603537)",USA,Minnesota,Otter Tail,NA,North Central Hardwood Forests,17
2017-05-17T17:34:40Z,tgm,NA,"c(6458913.64726752, 768884.965567404)",USA,Wisconsin,Jefferson,NA,Southeastern Wisconsin Till Plains,17
2017-05-18T16:05:23Z,tgm,NA,"c(6546103.9101292, 1166661.05056109)",USA,Michigan,Marquette,NA,Northern Lakes and Forests,17
2017-05-18T16:10:49Z,tgm,NA,"c(3915987.90101556, 1605871.4282109)",USA,Oregon,Hood River,NA,Cascades,17
2017-05-18T16:39:07Z,tgm,NA,"c(3691637.12967772, 984435.670499561)",USA,California,Plumas,NA,Sierra Nevada,17
2017-05-18T16:48:16Z,tgm,NA,"c(7389974.99741313, 898437.698499018)",USA,New York,Monroe,NA,Eastern Great Lakes Lowlands,17
2017-05-18T16:48:16Z,tgm,NA,"c(6884179.64318184, 774340.757138147)",USA,Michigan,Genesee,NA,Southern Michigan/Northern Indiana Drift Plains,17
2017-05-19T05:57:30Z,tgm,NA,"c(5965333.55450204, 1108011.94146942)",USA,Minnesota,Todd,NA,North Central Hardwood Forests,14
2017-05-21T08:06:48Z,tgm,NA,"c(7751006.50862126, 788819.973118551)",USA,New York,Putnam,NA,Northeastern Coastal Zone,17
2017-05-21T08:06:48Z,tgm,NA,"c(7696956.50682203, 941696.372028583)",USA,New York,Schenectady,NA,Northeastern Coastal Zone,17
2017-05-21T08:06:48Z,tgm,NA,"c(7773528.50435585, 1074142.9621032)",USA,Vermont,Windsor,NA,Northern Appalachian and Atlantic Maritime Highlands,5
2017-05-21T08:06:48Z,tgm,NA,"c(5903474.42795991, 405427.165039451)",USA,Missouri,Holt,NA,Western Corn Belt Plains,15
2017-05-22T08:12:48Z,tgm,NA,"c(7801946.2242429, 852213.159709932)",USA,Connecticut,Hartford,NA,Northeastern Coastal Zone,17
2017-05-22T08:16:00Z,tgm,NA,"c(6073054.15645378, 1233049.01594078)",USA,Minnesota,Itasca,NA,Northern Lakes and Forests,17
2017-05-23T07:55:46Z,tgm,NA,"c(6520090.97829063, 756253.741937946)",USA,Wisconsin,Milwaukee,NA,Southeastern Wisconsin Till Plains,17
2017-05-23T07:55:46Z,tgm,NA,"c(6142407.86676305, 1205825.85259692)",USA,Minnesota,St. Louis,NA,Northern Lakes and Forests,14
2017-05-25T09:15:00Z,tgm,NA,"c(6685173.20587168, 1181332.06028977)",USA,Michigan,Luce,NA,Northern Lakes and Forests,17
2017-05-30T09:22:16Z,tgm,NA,"c(4273812.82167815, 1214901.71624307)",USA,Idaho,Boise,NA,Idaho Batholith,17
2017-06-06T10:23:20Z,tgm,NA,"c(7904920.22399457, 995228.820536218)",USA,Massachusetts,Middlesex,NA,Northeastern Coastal Zone,17
2019-04-23T13:47:51Z,tgm,NA,"c(6883576.81768642, 482295.007997939)",USA,Ohio,Shelby,NA,Eastern Corn Belt Plains,5
2018-03-12T13:08:24Z,tgm,NA,"c(5988306.42884682, 30765.5587791717)",USA,Missouri,McDonald,NA,Ozark Highlands,15
2018-03-19T18:35:48Z,tgm,NA,"c(5543509.46709243, -693857.751789088)",USA,Texas,Travis,NA,Edwards Plateau,1
2018-03-19T18:35:48Z,tgm,NA,"c(6635457.64037567, -24899.434021336)",USA,Tennessee,Dickson,NA,Interior Plateau,17
2018-03-19T18:35:48Z,tgm,NA,"c(6938845.17552255, -93371.4936535466)",USA,Tennessee,Monroe,NA,Ridge and Valley,17
2018-03-19T18:35:48Z,tgm,NA,"c(6966178.04297005, -18258.9891743455)",USA,Tennessee,Knox,NA,Ridge and Valley,17
2018-03-19T18:35:48Z,tgm,NA,"c(7043065.16345947, -25357.9158530054)",USA,Tennessee,Cocke,NA,Blue Ridge,17
2018-03-19T18:35:48Z,tgm,NA,"c(3466345.24886071, 974023.145855485)",USA,California,Mendocino,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",17
2018-03-19T18:35:48Z,tgm,NA,"c(5636291.50343938, -470945.095177815)",USA,Texas,Johnson,NA,Cross Timbers,17
2018-03-20T07:01:46Z,tgm,NA,"c(5832086.51771421, -382368.760021243)",USA,Texas,Hopkins,NA,East Central Texas Plains,17
2018-03-20T16:24:05Z,tgm,NA,"c(6009144.540095, 21844.0266018286)",USA,Missouri,Barry,NA,Ozark Highlands,17
2018-03-20T17:01:42Z,tgm,NA,"c(6966178.04297005, -18258.9891743455)",USA,Tennessee,Knox,NA,Ridge and Valley,17
2018-03-21T08:15:37Z,tgm,NA,"c(7049165.77748783, -249571.687745965)",USA,Georgia,Clarke,NA,Piedmont,17
2018-03-22T07:00:30Z,tgm,NA,"c(3460908.68529744, 774142.522608878)",USA,California,Santa Clara,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",17
2018-03-23T06:25:09Z,tgm,NA,"c(3447263.69515827, 739244.284652679)",USA,California,Santa Cruz,NA,Coast Range,17
2018-03-23T06:43:25Z,tgm,NA,"c(3667537.5189042, 1306082.26374435)",USA,Oregon,Jackson,NA,Klamath Mountains,17
2018-03-23T06:44:59Z,tgm,NA,"c(3564841.416728, 771097.016812843)",USA,California,San Joaquin,NA,Central California Valley,15
2018-03-23T06:49:14Z,tgm,NA,"c(7051889.08214878, -251673.37029811)",USA,Georgia,Clarke,NA,Piedmont,17
2018-03-23T16:03:15Z,tgm,NA,"c(5954251.18851125, 20693.7084631561)",USA,Missouri,McDonald,NA,Ozark Highlands,17
2018-03-24T06:00:09Z,tgm,NA,"c(5972723.93159889, -25954.6625046879)",USA,Arkansas,Benton,NA,Ozark Highlands,17
2018-03-24T06:09:55Z,tgm,NA,"c(7280587.52719944, -56704.7392415693)",USA,North Carolina,Mecklenburg,NA,Piedmont,17
2018-03-24T06:14:04Z,tgm,NA,"c(7007089.65435132, -762.712292916141)",USA,Tennessee,Jefferson,NA,Ridge and Valley,17
2018-03-24T06:15:05Z,tgm,NA,"c(3865855.36798937, 1690528.79263757)",USA,Washington,Cowlitz,NA,Strait of Georgia/Puget Lowland,17
2018-03-24T19:34:29Z,tgm,NA,"c(7076871.39148423, 66822.080895633)",USA,Tennessee,Hawkins,NA,Ridge and Valley,17
2018-03-24T19:34:29Z,tgm,NA,"c(6365196.79686111, -172287.25083489)",USA,Arkansas,Crittenden,NA,Mississippi Alluvial Plain,18
2018-03-25T18:23:32Z,tgm,NA,"c(6305884.02073589, -153001.667586964)",USA,Arkansas,Cross,NA,Mississippi Alluvial Plain,17
2018-03-26T08:49:55Z,tgm,NA,"c(3975403.90047782, 1870511.86538232)",USA,Washington,Jefferson,NA,Strait of Georgia/Puget Lowland,17
2018-03-26T17:20:40Z,tgm,NA,"c(6919189.16519698, -252209.403453028)",USA,Georgia,Cobb,NA,Piedmont,17
2018-03-26T17:28:50Z,tgm,NA,"c(7155513.76421408, 119086.944069878)",USA,Virginia,Smyth,NA,Ridge and Valley,17
2018-03-26T17:34:35Z,tgm,NA,"c(5983904.01601688, -18215.5514641642)",USA,Arkansas,Benton,NA,Ozark Highlands,17
2018-03-26T17:41:14Z,tgm,NA,"c(6900560.08577357, -169665.180469851)",USA,Georgia,Murray,NA,Ridge and Valley,17
2018-03-26T19:59:16Z,tgm,NA,"c(7478109.89911255, 37809.1361650103)",USA,North Carolina,Wake,NA,Piedmont,17
2018-03-27T18:03:37Z,tgm,NA,"c(6415872.66604545, -141568.514027723)",USA,Tennessee,Shelby,NA,Mississippi Valley Loess Plains,17
2018-03-27T18:13:13Z,tgm,NA,"c(6716098.20974823, -326747.306738434)",USA,Alabama,Jefferson,NA,Ridge and Valley,17
2018-03-28T15:11:57Z,tgm,NA,"c(7197256.39615, -248154.208663237)",USA,South Carolina,Edgefield,NA,Piedmont,17
2018-03-28T15:17:15Z,tgm,NA,"c(7250061.21556917, 468363.417563652)",USA,West Virginia,Monongalia,NA,Western Allegheny Plateau,17
2018-03-28T15:20:20Z,tgm,NA,"c(6760910.79982331, -56406.5249929866)",USA,Tennessee,Cannon,NA,Interior Plateau,17
2018-03-29T07:21:50Z,tgm,NA,"c(5705251.91092366, 44956.781528498)",USA,Oklahoma,Kay,NA,Central Great Plains,17
2018-03-29T07:33:03Z,tgm,NA,"c(7000132.56893757, 24502.0200221152)",USA,Tennessee,Grainger,NA,Ridge and Valley,17
2018-03-29T07:35:55Z,tgm,NA,"c(6231188.20943921, -2563.94111449271)",USA,Arkansas,Fulton,NA,Ozark Highlands,17
2018-03-29T07:38:45Z,tgm,NA,"c(6009144.540095, 21844.0266018286)",USA,Missouri,Barry,NA,Ozark Highlands,17
2018-03-29T07:42:22Z,tgm,NA,"c(5691369.03907441, -322156.920646369)",USA,Texas,Grayson,NA,Texas Blackland Prairies,17
2018-03-29T10:28:51Z,tgm,NA,"c(5657721.77814806, -140516.627053585)",USA,Oklahoma,Cleveland,NA,Central Great Plains,17
2018-03-29T17:23:59Z,tgm,NA,"c(6877588.18231907, 343197.219960811)",USA,Ohio,Hamilton,NA,Eastern Corn Belt Plains,5
2018-03-29T17:38:51Z,tgm,NA,"c(5975421.58461452, -66382.617501352)",USA,Arkansas,Washington,NA,Boston Mountains,17
2018-03-29T17:38:51Z,tgm,NA,"c(6763384.10575696, 82939.1878569429)",USA,Kentucky,Barren,NA,Interior Plateau,17
2018-03-29T18:52:25Z,tgm,NA,"c(7273776.98158749, 487401.001066158)",USA,Pennsylvania,Fayette,NA,Western Allegheny Plateau,17
2018-03-30T05:42:47Z,tgm,NA,"c(5996918.39295802, -472974.040310513)",USA,Louisiana,Caddo,NA,South Central Plains,1
2018-03-30T05:49:32Z,tgm,NA,"c(3983443.4123486, 1814483.73531761)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2018-03-30T15:15:56Z,tgm,NA,"c(6640005.36635941, 215213.803677179)",USA,Indiana,Warrick,NA,Interior River Valleys and Hills,17
2018-03-30T16:13:16Z,tgm,NA,"c(5894970.92446991, 69168.3326953733)",USA,Kansas,Labette,NA,Central Irregular Plains,17
2018-03-31T12:03:45Z,tgm,NA,"c(5862062.60872448, 124763.137344147)",USA,Kansas,Neosho,NA,Central Irregular Plains,17
2018-03-31T12:03:45Z,tgm,NA,"c(6566518.69744223, 270312.439173661)",USA,Illinois,Lawrence,NA,Interior River Valleys and Hills,17
2018-03-31T12:03:45Z,tgm,NA,"c(5748257.00258307, -285561.128886322)",USA,Oklahoma,Bryan,NA,South Central Plains,17
2018-03-31T12:03:45Z,tgm,NA,"c(6519504.53002625, 161515.805766271)",USA,Illinois,Saline,NA,Interior River Valleys and Hills,17
2018-03-31T13:04:44Z,tgm,NA,"c(6473104.68061295, 169086.104298888)",USA,Illinois,Franklin,NA,Interior River Valleys and Hills,17
2018-03-31T13:13:05Z,tgm,NA,"c(6605020.55298222, -146748.605105342)",USA,Tennessee,Wayne,NA,Southeastern Plains,17
2018-03-31T13:17:21Z,tgm,NA,"c(7175660.58656307, 272304.312205968)",USA,West Virginia,Fayette,NA,Central Appalachians,17
2018-03-31T13:25:48Z,tgm,NA,"c(5906279.11564922, -68982.4163955944)",USA,Oklahoma,Cherokee,NA,Ozark Highlands,17
2018-03-31T16:22:25Z,tgm,NA,"c(6790542.86471204, -99251.255163582)",USA,Tennessee,Grundy,NA,Southwestern Appalachians,17
2018-03-31T16:28:03Z,tgm,NA,"c(6171925.74055174, 242512.947508383)",USA,Missouri,Cole,NA,Interior River Valleys and Hills,17
2018-04-01T09:02:45Z,tgm,NA,"c(6735827.73888702, -13242.79650102)",USA,Tennessee,Wilson,NA,Interior Plateau,17
2018-04-01T09:02:45Z,tgm,NA,"c(7500280.66069482, 243424.880382881)",USA,Virginia,Amelia,NA,Piedmont,17
2018-04-01T09:02:45Z,tgm,NA,"c(3983443.4123486, 1814483.73531761)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2018-04-01T09:02:45Z,tgm,NA,"c(6833144.90135512, 235460.307179082)",USA,Kentucky,Shelby,NA,Interior Plateau,17
2018-04-01T12:56:03Z,tgm,NA,"c(7364047.15917547, -28019.7787717679)",USA,North Carolina,Montgomery,NA,Piedmont,17
2018-04-01T12:58:38Z,tgm,NA,"c(6632517.23383412, -26184.9042345467)",USA,Tennessee,Dickson,NA,Interior Plateau,5
2018-04-02T07:52:57Z,tgm,NA,"c(6723013.40835412, 64755.0047564004)",USA,Kentucky,Warren,NA,Interior Plateau,15
2018-04-02T07:52:57Z,tgm,NA,"c(6614408.13962072, 76957.1356015517)",USA,Kentucky,Christian,NA,Interior Plateau,17
2018-04-02T08:14:22Z,tgm,NA,"c(5982400.67911376, -27257.0644557374)",USA,Arkansas,Benton,NA,Ozark Highlands,17
2018-04-02T08:18:59Z,tgm,NA,"c(6855319.32343129, 341656.699897119)",USA,Ohio,Hamilton,NA,Interior Plateau,17
2018-04-02T08:21:12Z,tgm,NA,"c(7000879.69073842, 386670.933442139)",USA,Ohio,Ross,NA,Western Allegheny Plateau,17
2018-04-02T08:23:30Z,tgm,NA,"c(6698979.05416471, -336221.260847856)",USA,Alabama,Jefferson,NA,Southwestern Appalachians,14
2018-04-02T08:26:06Z,tgm,NA,"c(6387278.55966799, 145334.076569057)",USA,Missouri,Perry,NA,Interior River Valleys and Hills,17
2018-04-02T14:03:36Z,tgm,NA,"c(7088872.36388287, -218003.945192627)",USA,Georgia,Elbert,NA,Piedmont,17
2018-04-02T19:32:55Z,tgm,NA,"c(5899832.68393191, -64204.7281006337)",USA,Oklahoma,Cherokee,NA,Ozark Highlands,17
2018-04-02T19:32:55Z,tgm,NA,"c(6334786.81342668, 150578.425297034)",USA,Missouri,St. Francois,NA,Ozark Highlands,17
2018-04-02T19:47:29Z,tgm,NA,"c(5703508.73300222, -437755.998911987)",USA,Texas,Dallas,NA,Texas Blackland Prairies,17
2018-04-03T08:21:34Z,tgm,NA,"c(7101048.30320106, -31482.2126896125)",USA,North Carolina,Buncombe,NA,Blue Ridge,17
2018-04-03T08:25:27Z,tgm,NA,"c(6677683.05776163, -7490.25143296411)",USA,Tennessee,Davidson,NA,Interior Plateau,17
2018-04-03T17:28:44Z,tgm,NA,"c(6019738.62316866, 142140.34801905)",USA,Missouri,Cedar,NA,Ozark Highlands,17
2018-04-03T17:28:44Z,tgm,NA,"c(7099872.20891799, 149121.821782519)",USA,Virginia,Dickenson,NA,Central Appalachians,17
2018-04-03T17:28:44Z,tgm,NA,"c(6630669.99465932, 16438.7145431209)",USA,Tennessee,Montgomery,NA,Interior Plateau,17
2018-04-03T19:12:17Z,tgm,NA,"c(6955391.87602847, -15523.9690550156)",USA,Tennessee,Knox,NA,Ridge and Valley,5
2018-04-04T07:19:47Z,tgm,NA,"c(4032868.91966303, 1933465.33584145)",USA,Washington,Whatcom,NA,Strait of Georgia/Puget Lowland,17
2018-04-04T07:23:26Z,tgm,NA,"c(6265332.74405812, 199560.093433705)",USA,Missouri,Franklin,NA,Ozark Highlands,17
2018-04-04T07:28:31Z,tgm,NA,"c(6285305.39314357, 108953.730787206)",USA,Missouri,Reynolds,NA,Ozark Highlands,17
2018-04-04T13:21:13Z,tgm,NA,"c(6741585.77491809, 313541.110853786)",USA,Indiana,Jackson,NA,Eastern Corn Belt Plains,15
2018-04-04T15:12:33Z,tgm,NA,"c(7363530.40390692, 92624.2926067906)",USA,North Carolina,Rockingham,NA,Piedmont,17
2018-04-05T07:03:26Z,tgm,NA,"c(5656296.73752263, -78337.7981164935)",USA,Oklahoma,Oklahoma,NA,Cross Timbers,17
2018-04-05T07:16:45Z,tgm,NA,"c(6998098.95740805, 219538.764854393)",USA,Kentucky,Morgan,NA,Western Allegheny Plateau,17
2018-04-05T07:20:42Z,tgm,NA,"c(6105951.32641397, -31534.657374104)",USA,Arkansas,Marion,NA,Ozark Highlands,5
2018-04-05T07:24:08Z,tgm,NA,"c(6557849.73705304, 78845.7447181172)",USA,Kentucky,Lyon,NA,Interior Plateau,17
2018-04-05T07:32:08Z,tgm,NA,"c(6675426.63198894, -6839.89508991456)",USA,Tennessee,Davidson,NA,Interior Plateau,5
2018-04-05T07:33:38Z,tgm,NA,"c(6933708.46210087, 117211.186130378)",USA,Kentucky,Laurel,NA,Southwestern Appalachians,17
2018-04-05T07:36:45Z,tgm,NA,"c(6321485.38925143, 192405.656668764)",USA,Missouri,Jefferson,NA,Ozark Highlands,17
2018-04-05T16:39:45Z,tgm,NA,"c(3985609.81882468, 1797756.15123809)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2018-04-05T16:39:45Z,tgm,NA,"c(6810838.82615584, -217841.719394551)",USA,Alabama,DeKalb,NA,Ridge and Valley,17
2018-04-05T16:39:45Z,tgm,NA,"c(6712985.65466563, -344170.636075422)",USA,Alabama,Jefferson,NA,Ridge and Valley,17
2018-04-05T18:36:01Z,tgm,NA,"c(3948430.73131122, 1778215.04739964)",USA,Washington,Pierce,NA,Strait of Georgia/Puget Lowland,17
2018-04-05T18:36:01Z,tgm,NA,"c(6361788.60153345, 239794.275763266)",USA,Illinois,St. Clair,NA,Interior River Valleys and Hills,15
2018-04-05T19:53:30Z,tgm,NA,"c(7139797.77291684, 53306.9603070333)",USA,Tennessee,Johnson,NA,Blue Ridge,17
2018-04-06T05:43:57Z,tgm,NA,"c(6625760.31151631, 195946.100087939)",USA,Indiana,Warrick,NA,Interior River Valleys and Hills,17
2018-04-06T06:10:38Z,tgm,NA,"c(7077599.94410913, 364246.167201456)",USA,Ohio,Meigs,NA,Western Allegheny Plateau,17
2018-04-06T06:14:35Z,tgm,NA,"c(6176286.89518696, 239098.581921734)",USA,Missouri,Cole,NA,Interior River Valleys and Hills,6
2018-04-06T06:17:21Z,tgm,NA,"c(6259434.89943568, 246374.062844867)",USA,Missouri,Franklin,NA,Interior River Valleys and Hills,6
2018-04-06T06:21:49Z,tgm,NA,"c(6912446.12598065, 216725.227023402)",USA,Kentucky,Clark,NA,Interior Plateau,17
2018-04-06T06:25:56Z,tgm,NA,"c(5876253.01059191, -292347.596044939)",USA,Oklahoma,McCurtain,NA,South Central Plains,17
2018-04-06T17:02:36Z,tgm,NA,"c(6919315.28979808, -66983.8850362506)",USA,Tennessee,Monroe,NA,Ridge and Valley,17
2018-04-06T17:05:18Z,tgm,NA,"c(6721509.24311008, -25207.8603086099)",USA,Tennessee,Wilson,NA,Interior Plateau,15
2018-04-07T06:06:54Z,tgm,NA,"c(7245033.71713801, 327483.747424648)",USA,West Virginia,Webster,NA,Central Appalachians,5
2018-04-07T06:14:59Z,tgm,NA,"c(6363765.97856676, -510638.741788776)",USA,Mississippi,Hinds,NA,Mississippi Valley Loess Plains,1
2018-04-07T06:17:40Z,tgm,NA,"c(6816803.84632865, -38360.2835956705)",USA,Tennessee,White,NA,Interior Plateau,17
2018-04-07T06:06:54Z,tgm,NA,"c(7091544.03728911, -197869.487988255)",USA,Georgia,Hart,NA,Piedmont,5
2018-04-07T06:33:36Z,tgm,NA,"c(6987847.12816778, -197808.069509491)",USA,Georgia,Hall,NA,Piedmont,5
2018-04-07T12:47:40Z,tgm,NA,"c(7098406.83116485, 276586.855352807)",USA,West Virginia,Lincoln,NA,Western Allegheny Plateau,17
2018-04-07T12:54:03Z,tgm,NA,"c(6200015.57265423, 140064.828809539)",USA,Missouri,Phelps,NA,Ozark Highlands,17
2018-04-07T12:58:14Z,tgm,NA,"c(6324326.24784704, -72093.3171206056)",USA,Arkansas,Craighead,NA,Mississippi Alluvial Plain,17
2018-04-07T16:34:47Z,tgm,NA,"c(7002051.38463558, -24720.7473125453)",USA,Tennessee,Sevier,NA,Ridge and Valley,17
2018-04-07T18:58:26Z,tgm,NA,"c(7083122.18795434, 139929.734198677)",USA,Virginia,Dickenson,NA,Central Appalachians,17
2018-04-07T18:58:26Z,tgm,NA,"c(6171370.57823513, 246337.460549437)",USA,Missouri,Callaway,NA,Interior River Valleys and Hills,15
2018-04-08T09:40:31Z,tgm,NA,"c(6631480.48886079, -23957.7093801387)",USA,Tennessee,Dickson,NA,Interior Plateau,6
2018-04-08T09:52:12Z,tgm,NA,"c(5657346.43640063, -74196.5529948594)",USA,Oklahoma,Oklahoma,NA,Cross Timbers,17
2018-04-08T09:54:22Z,tgm,NA,"c(3979523.09865605, 1788640.2124128)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2018-04-08T09:57:08Z,tgm,NA,"c(6974724.57395648, 250663.299688647)",USA,Kentucky,Rowan,NA,Western Allegheny Plateau,5
2018-04-08T10:40:38Z,tgm,NA,"c(6933304.11410965, 185939.613116652)",USA,Kentucky,Estill,NA,Interior Plateau,15
2018-04-08T18:46:51Z,tgm,NA,"c(7104000.59744676, -59015.5620935694)",USA,North Carolina,Buncombe,NA,Blue Ridge,17
2018-04-08T18:46:51Z,tgm,NA,"c(7330109.6882065, 57846.2426554575)",USA,North Carolina,Forsyth,NA,Piedmont,17
2018-04-08T18:46:51Z,tgm,NA,"c(3867290.0601726, 1660898.2419749)",USA,Washington,Cowlitz,NA,Willamette Valley,17
2018-04-08T18:46:51Z,tgm,NA,"c(3849336.4538342, 1623365.14963161)",USA,Oregon,Multnomah,NA,Willamette Valley,17
2018-04-08T18:46:51Z,tgm,NA,"c(6981160.44230942, -188289.306445144)",USA,Georgia,Lumpkin,NA,Piedmont,17
2018-04-08T19:38:48Z,tgm,NA,"c(6961287.01179924, -282760.979699274)",USA,Georgia,DeKalb,NA,Piedmont,17
2018-04-08T19:38:48Z,tgm,NA,"c(7315990.03915196, 259154.899708766)",USA,Virginia,Alleghany,NA,Ridge and Valley,17
2018-04-08T19:38:48Z,tgm,NA,"c(7136828.63813426, -32417.2922800924)",USA,North Carolina,McDowell,NA,Blue Ridge,6
2018-04-09T10:19:29Z,tgm,NA,"c(6129819.0392283, -27926.5477686524)",USA,Arkansas,Marion,NA,Ozark Highlands,17
2018-04-09T10:23:34Z,tgm,NA,"c(6179240.92067165, 109405.615131776)",USA,Missouri,Texas,NA,Ozark Highlands,6
2018-04-09T10:27:02Z,tgm,NA,"c(7340206.80340678, 39887.2507937737)",USA,North Carolina,Guilford,NA,Piedmont,17
2018-04-09T10:30:56Z,tgm,NA,"c(7106377.86858073, -42399.0653478215)",USA,North Carolina,Buncombe,NA,Blue Ridge,5
2018-04-09T10:35:00Z,tgm,NA,"c(6974159.05354349, 225153.763521641)",USA,Kentucky,Menifee,NA,Western Allegheny Plateau,5
2018-04-09T13:36:37Z,tgm,NA,"c(3654620.33222193, 784414.230578682)",USA,California,Calaveras,NA,Sierra Nevada,17
2018-04-09T13:46:08Z,tgm,NA,"c(3473974.6899882, 1121659.74757207)",USA,California,Humboldt,NA,Coast Range,17
2018-04-09T14:09:36Z,tgm,NA,"c(6500938.68250531, 68572.0633325749)",USA,Kentucky,McCracken,NA,Mississippi Valley Loess Plains,17
2018-04-10T06:40:53Z,tgm,NA,"c(3873138.99804206, 1737268.69482474)",USA,Washington,Lewis,NA,Coast Range,15
2018-04-10T12:26:09Z,tgm,NA,"c(6608703.16179956, 110232.53089746)",USA,Kentucky,Hopkins,NA,Interior River Valleys and Hills,6
2018-04-10T16:10:14Z,tgm,NA,"c(6576694.84486042, 349797.693309161)",USA,Illinois,Clark,NA,Interior River Valleys and Hills,17
2018-04-10T16:10:14Z,tgm,NA,"c(3916296.13316993, 1779086.77195852)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2018-04-10T16:10:14Z,tgm,NA,"c(7156878.38759716, 117655.776446577)",USA,Virginia,Smyth,NA,Ridge and Valley,17
2018-04-10T18:53:32Z,tgm,NA,"c(7074598.06638536, -103382.262564979)",USA,North Carolina,Transylvania,NA,Blue Ridge,17
2018-04-10T18:56:13Z,tgm,NA,"c(7304902.90496096, -132127.397521615)",USA,South Carolina,Lancaster,NA,Piedmont,17
2018-04-11T08:18:34Z,tgm,NA,"c(6115052.39690698, 196034.740302107)",USA,Missouri,Camden,NA,Ozark Highlands,17
2018-04-11T08:18:34Z,tgm,NA,"c(4013621.93181416, 1816336.37974188)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2018-04-11T08:18:34Z,tgm,NA,"c(6247567.66142994, 171230.77100165)",USA,Missouri,Crawford,NA,Ozark Highlands,17
2018-04-11T08:27:14Z,tgm,NA,"c(6485894.07301566, 149853.213596985)",USA,Illinois,Williamson,NA,Interior River Valleys and Hills,17
2018-04-11T08:29:45Z,tgm,NA,"c(7156400.90982831, 183872.29308743)",USA,West Virginia,McDowell,NA,Central Appalachians,17
2018-04-11T08:40:50Z,tgm,NA,"c(6818513.95081505, 156403.821866415)",USA,Kentucky,Marion,NA,Interior Plateau,17
